id,gender,bowType,age,round,score,
3,Men,Compound,U16,Long Metric (Women) / Long Metric I,388,
4,Men,Compound,U16,Long Metric (Women) / Long Metric I,454,
5,Men,Compound,U16,Long Metric (Women) / Long Metric I,510,
6,Men,Compound,U16,Long Metric (Women) / Long Metric I,557,
1,Men,Compound,U16,Long Metric II,316,
2,Men,Compound,U16,Long Metric II,387,
3,Men,Compound,U16,Long Metric II,453,
4,Men,Compound,U16,Long Metric II,509,
5,Men,Compound,U16,Long Metric II,556,
6,Men,Compound,U16,Long Metric II,594,
1,Men,Compound,U16,Long Metric III,398,
2,Men,Compound,U16,Long Metric III,462,
3,Men,Compound,U16,Long Metric III,517,
4,Men,Compound,U16,Long Metric III,562,
5,Men,Compound,U16,Long Metric III,599,
1,Men,Compound,U16,Long Metric IV,485,
2,Men,Compound,U16,Long Metric IV,536,
3,Men,Compound,U16,Long Metric IV,577,
4,Men,Compound,U16,Long Metric IV,611,
1,Men,Compound,U16,Long Metric V,570,
2,Men,Compound,U16,Long Metric V,605,
3,Men,Compound,U16,Long Metric V,634,
1,Men,Compound,U16,Short Metric / Short Metric I,312,
2,Men,Compound,U16,Short Metric / Short Metric I,377,
3,Men,Compound,U16,Short Metric / Short Metric I,440,
4,Men,Compound,U16,Short Metric / Short Metric I,497,
5,Men,Compound,U16,Short Metric / Short Metric I,546,
1,Men,Compound,U16,Short Metric II,355,
2,Men,Compound,U16,Short Metric II,423,
3,Men,Compound,U16,Short Metric II,484,
4,Men,Compound,U16,Short Metric II,535,
1,Men,Compound,U16,Short Metric III,473,
2,Men,Compound,U16,Short Metric III,526,
3,Men,Compound,U16,Short Metric III,570,
1,Men,Compound,U16,Short Metric IV,593,
2,Men,Compound,U16,Short Metric IV,625,
1,Men,Compound,U16,Short Metric V,623,
1,Men,Compound,U16,WA 900,447,
2,Men,Compound,U16,WA 900,531,
3,Men,Compound,U16,WA 900,606,
4,Men,Compound,U16,WA 900,669,
5,Men,Compound,U16,WA 900,721,
6,Men,Compound,U16,WA 900,764,
1,Men,Compound,U16,WA 70m,215,
2,Men,Compound,U16,WA 70m,283,
3,Men,Compound,U16,WA 70m,355,
4,Men,Compound,U16,WA 70m,425,
5,Men,Compound,U16,WA 70m,487,
6,Men,Compound,U16,WA 70m,537,
1,Men,Compound,U16,WA 60m,277,
2,Men,Compound,U16,WA 60m,350,
3,Men,Compound,U16,WA 60m,420,
4,Men,Compound,U16,WA 60m,482,
5,Men,Compound,U16,WA 60m,534,
6,Men,Compound,U16,WA 60m,576,
1,Men,Compound,U16,WA 50m (Barebow) / Metric 122-50,354,
2,Men,Compound,U16,WA 50m (Barebow) / Metric 122-50,424,
3,Men,Compound,U16,WA 50m (Barebow) / Metric 122-50,486,
4,Men,Compound,U16,WA 50m (Barebow) / Metric 122-50,537,
5,Men,Compound,U16,WA 50m (Barebow) / Metric 122-50,578,
1,Men,Compound,U16,Metric 122-40,441,
2,Men,Compound,U16,Metric 122-40,500,
3,Men,Compound,U16,Metric 122-40,548,
4,Men,Compound,U16,Metric 122-40,588,
1,Men,Compound,U16,Metric 122-30,529,
2,Men,Compound,U16,Metric 122-30,572,
3,Men,Compound,U16,Metric 122-30,607,
1,Men,Compound,U16,WA 50m (Compound),212,
2,Men,Compound,U16,WA 50m (Compound),280,
3,Men,Compound,U16,WA 50m (Compound),353,
4,Men,Compound,U16,WA 50m (Compound),423,
5,Men,Compound,U16,WA 50m (Compound),485,
6,Men,Compound,U16,WA 50m (Compound),536,
7,Men,Compound,U16,WA 50m (Compound),578,
8,Men,Compound,U16,WA 50m (Compound),612,
9,Men,Compound,U16,WA 50m (Compound),640,
1,Men,Compound,U16,Metric 80-40,299,
2,Men,Compound,U16,Metric 80-40,371,
3,Men,Compound,U16,Metric 80-40,440,
4,Men,Compound,U16,Metric 80-40,499,
1,Men,Compound,U16,Metric 80-30,411,
2,Men,Compound,U16,Metric 80-30,475,
3,Men,Compound,U16,Metric 80-30,528,
1,Men,Compound,U15,York,236,
2,Men,Compound,U15,York,325,
3,Men,Compound,U15,York,432,
4,Men,Compound,U15,York,555,
5,Men,Compound,U15,York,684,
6,Men,Compound,U15,York,809,
7,Men,Compound,U15,York,923,
8,Men,Compound,U15,York,1019,
9,Men,Compound,U15,York,1098,
1,Men,Compound,U15,Hereford / Bristol I,370,
2,Men,Compound,U15,Hereford / Bristol I,487,
3,Men,Compound,U15,Hereford / Bristol I,614,
4,Men,Compound,U15,Hereford / Bristol I,742,
5,Men,Compound,U15,Hereford / Bristol I,863,
6,Men,Compound,U15,Hereford / Bristol I,969,
7,Men,Compound,U15,Hereford / Bristol I,1057,
8,Men,Compound,U15,Hereford / Bristol I,1129,
9,Men,Compound,U15,Hereford / Bristol I,1187,
1,Men,Compound,U15,Bristol II,536,
2,Men,Compound,U15,Bristol II,668,
3,Men,Compound,U15,Bristol II,797,
4,Men,Compound,U15,Bristol II,914,
5,Men,Compound,U15,Bristol II,1012,
6,Men,Compound,U15,Bristol II,1093,
7,Men,Compound,U15,Bristol II,1158,
8,Men,Compound,U15,Bristol II,1210,
9,Men,Compound,U15,Bristol II,1250,
1,Men,Compound,U15,Bristol III,692,
2,Men,Compound,U15,Bristol III,818,
3,Men,Compound,U15,Bristol III,931,
4,Men,Compound,U15,Bristol III,1026,
5,Men,Compound,U15,Bristol III,1104,
6,Men,Compound,U15,Bristol III,1167,
7,Men,Compound,U15,Bristol III,1217,
8,Men,Compound,U15,Bristol III,1254,
9,Men,Compound,U15,Bristol III,1278,
1,Men,Compound,U15,Bristol IV,870,
2,Men,Compound,U15,Bristol IV,974,
3,Men,Compound,U15,Bristol IV,1061,
4,Men,Compound,U15,Bristol IV,1132,
1,Men,Compound,U15,Bristol V,1050,
2,Men,Compound,U15,Bristol V,1121,
3,Men,Compound,U15,Bristol V,1177,
1,Men,Compound,U15,St. George,213,
2,Men,Compound,U15,St. George,287,
3,Men,Compound,U15,St. George,374,
4,Men,Compound,U15,St. George,468,
5,Men,Compound,U15,St. George,562,
6,Men,Compound,U15,St. George,651,
1,Men,Compound,U15,Albion / Long Windsor,318,
2,Men,Compound,U15,Albion / Long Windsor,410,
3,Men,Compound,U15,Albion / Long Windsor,506,
4,Men,Compound,U15,Albion / Long Windsor,600,
5,Men,Compound,U15,Albion / Long Windsor,685,
6,Men,Compound,U15,Albion / Long Windsor,758,
1,Men,Compound,U15,Windsor,441,
2,Men,Compound,U15,Windsor,539,
3,Men,Compound,U15,Windsor,632,
4,Men,Compound,U15,Windsor,714,
5,Men,Compound,U15,Windsor,782,
6,Men,Compound,U15,Windsor,839,
1,Men,Compound,U15,Windsor 50,564,
2,Men,Compound,U15,Windsor 50,653,
3,Men,Compound,U15,Windsor 50,731,
4,Men,Compound,U15,Windsor 50,797,
5,Men,Compound,U15,Windsor 50,850,
6,Men,Compound,U15,Windsor 50,893,
1,Men,Compound,U15,Windsor 40,698,
2,Men,Compound,U15,Windsor 40,769,
3,Men,Compound,U15,Windsor 40,827,
4,Men,Compound,U15,Windsor 40,874,
1,Men,Compound,U15,Windsor 30,831,
2,Men,Compound,U15,Windsor 30,874,
3,Men,Compound,U15,Windsor 30,907,
1,Men,Compound,U15,New Western,137,
2,Men,Compound,U15,New Western,193,
3,Men,Compound,U15,New Western,262,
4,Men,Compound,U15,New Western,345,
5,Men,Compound,U15,New Western,433,
6,Men,Compound,U15,New Western,521,
1,Men,Compound,U15,Long Western,232,
2,Men,Compound,U15,Long Western,309,
3,Men,Compound,U15,Long Western,394,
4,Men,Compound,U15,Long Western,482,
5,Men,Compound,U15,Long Western,565,
6,Men,Compound,U15,Long Western,637,
1,Men,Compound,U15,Western,339,
2,Men,Compound,U15,Western,428,
3,Men,Compound,U15,Western,517,
4,Men,Compound,U15,Western,597,
5,Men,Compound,U15,Western,665,
6,Men,Compound,U15,Western,720,
1,Men,Compound,U15,Western 50,441,
2,Men,Compound,U15,Western 50,528,
3,Men,Compound,U15,Western 50,607,
4,Men,Compound,U15,Western 50,673,
5,Men,Compound,U15,Western 50,727,
6,Men,Compound,U15,Western 50,771,
1,Men,Compound,U15,Western 40,560,
2,Men,Compound,U15,Western 40,633,
3,Men,Compound,U15,Western 40,695,
4,Men,Compound,U15,Western 40,745,
1,Men,Compound,U15,Western 30,682,
2,Men,Compound,U15,Western 30,735,
3,Men,Compound,U15,Western 30,777,
1,Men,Compound,U15,American,367,
2,Men,Compound,U15,American,449,
3,Men,Compound,U15,American,527,
4,Men,Compound,U15,American,595,
5,Men,Compound,U15,American,652,
6,Men,Compound,U15,American,699,
1,Men,Compound,U15,St. Nicholas,482,
2,Men,Compound,U15,St. Nicholas,548,
3,Men,Compound,U15,St. Nicholas,602,
4,Men,Compound,U15,St. Nicholas,647,
1,Men,Compound,U15,New National,95,
2,Men,Compound,U15,New National,134,
3,Men,Compound,U15,New National,183,
4,Men,Compound,U15,New National,243,
5,Men,Compound,U15,New National,309,
6,Men,Compound,U15,New National,376,
1,Men,Compound,U15,Long National,159,
2,Men,Compound,U15,Long National,214,
3,Men,Compound,U15,Long National,276,
4,Men,Compound,U15,Long National,343,
5,Men,Compound,U15,Long National,407,
6,Men,Compound,U15,Long National,464,
1,Men,Compound,U15,National,243,
2,Men,Compound,U15,National,309,
3,Men,Compound,U15,National,376,
4,Men,Compound,U15,National,438,
5,Men,Compound,U15,National,491,
6,Men,Compound,U15,National,534,
1,Men,Compound,U15,National 50,317,
2,Men,Compound,U15,National 50,383,
3,Men,Compound,U15,National 50,444,
4,Men,Compound,U15,National 50,495,
5,Men,Compound,U15,National 50,538,
6,Men,Compound,U15,National 50,572,
1,Men,Compound,U15,National 40,404,
2,Men,Compound,U15,National 40,462,
3,Men,Compound,U15,National 40,510,
4,Men,Compound,U15,National 40,550,
1,Men,Compound,U15,National 30,497,
2,Men,Compound,U15,National 30,539,
3,Men,Compound,U15,National 30,573,
1,Men,Compound,U15,New Warwick,69,
2,Men,Compound,U15,New Warwick,97,
3,Men,Compound,U15,New Warwick,131,
4,Men,Compound,U15,New Warwick,173,
5,Men,Compound,U15,New Warwick,217,
6,Men,Compound,U15,New Warwick,261,
1,Men,Compound,U15,Long Warwick,116,
2,Men,Compound,U15,Long Warwick,155,
3,Men,Compound,U15,Long Warwick,197,
4,Men,Compound,U15,Long Warwick,241,
5,Men,Compound,U15,Long Warwick,283,
6,Men,Compound,U15,Long Warwick,319,
1,Men,Compound,U15,Warwick,170,
2,Men,Compound,U15,Warwick,214,
3,Men,Compound,U15,Warwick,259,
4,Men,Compound,U15,Warwick,299,
5,Men,Compound,U15,Warwick,333,
6,Men,Compound,U15,Warwick,360,
1,Men,Compound,U15,Warwick 50,221,
2,Men,Compound,U15,Warwick 50,264,
3,Men,Compound,U15,Warwick 50,304,
4,Men,Compound,U15,Warwick 50,337,
5,Men,Compound,U15,Warwick 50,364,
6,Men,Compound,U15,Warwick 50,386,
1,Men,Compound,U15,Warwick 40,280,
2,Men,Compound,U15,Warwick 40,317,
3,Men,Compound,U15,Warwick 40,348,
4,Men,Compound,U15,Warwick 40,373,
1,Men,Compound,U15,Warwick 30,341,
2,Men,Compound,U15,Warwick 30,368,
3,Men,Compound,U15,Warwick 30,389,
1,Men,Compound,U15,WA 1440 (90m),371,
2,Men,Compound,U15,WA 1440 (90m),484,
3,Men,Compound,U15,WA 1440 (90m),609,
4,Men,Compound,U15,WA 1440 (90m),739,
5,Men,Compound,U15,WA 1440 (90m),866,
6,Men,Compound,U15,WA 1440 (90m),982,
7,Men,Compound,U15,WA 1440 (90m),1081,
8,Men,Compound,U15,WA 1440 (90m),1162,
9,Men,Compound,U15,WA 1440 (90m),1229,
1,Men,Compound,U15,WA 1440 (70m) / Metric I,431,
2,Men,Compound,U15,WA 1440 (70m) / Metric I,558,
3,Men,Compound,U15,WA 1440 (70m) / Metric I,693,
4,Men,Compound,U15,WA 1440 (70m) / Metric I,828,
5,Men,Compound,U15,WA 1440 (70m) / Metric I,951,
6,Men,Compound,U15,WA 1440 (70m) / Metric I,1056,
7,Men,Compound,U15,WA 1440 (70m) / Metric I,1142,
8,Men,Compound,U15,WA 1440 (70m) / Metric I,1213,
9,Men,Compound,U15,WA 1440 (70m) / Metric I,1270,
1,Men,Compound,U15,WA 1440 (60m) / Metric II,530,
2,Men,Compound,U15,WA 1440 (60m) / Metric II,670,
3,Men,Compound,U15,WA 1440 (60m) / Metric II,810,
4,Men,Compound,U15,WA 1440 (60m) / Metric II,937,
5,Men,Compound,U15,WA 1440 (60m) / Metric II,1044,
6,Men,Compound,U15,WA 1440 (60m) / Metric II,1133,
7,Men,Compound,U15,WA 1440 (60m) / Metric II,1205,
8,Men,Compound,U15,WA 1440 (60m) / Metric II,1264,
9,Men,Compound,U15,WA 1440 (60m) / Metric II,1311,
1,Men,Compound,U15,Metric III,738,
2,Men,Compound,U15,Metric III,870,
3,Men,Compound,U15,Metric III,988,
4,Men,Compound,U15,Metric III,1086,
5,Men,Compound,U15,Metric III,1167,
6,Men,Compound,U15,Metric III,1233,
7,Men,Compound,U15,Metric III,1286,
8,Men,Compound,U15,Metric III,1330,
9,Men,Compound,U15,Metric III,1364,
1,Men,Compound,U15,Metric IV,979,
2,Men,Compound,U15,Metric IV,1078,
3,Men,Compound,U15,Metric IV,1160,
4,Men,Compound,U15,Metric IV,1227,
1,Men,Compound,U15,Metric V,1118,
2,Men,Compound,U15,Metric V,1193,
3,Men,Compound,U15,Metric V,1254,
1,Men,Compound,U15,Long Metric (Men),124,
2,Men,Compound,U15,Long Metric (Men),172,
3,Men,Compound,U15,Long Metric (Men),232,
4,Men,Compound,U15,Long Metric (Men),299,
5,Men,Compound,U15,Long Metric (Men),370,
6,Men,Compound,U15,Long Metric (Men),436,
1,Men,Compound,U15,Long Metric (Women) / Long Metric I,184,
2,Men,Compound,U15,Long Metric (Women) / Long Metric I,246,
3,Men,Compound,U15,Long Metric (Women) / Long Metric I,316,
4,Men,Compound,U15,Long Metric (Women) / Long Metric I,388,
5,Men,Compound,U15,Long Metric (Women) / Long Metric I,454,
6,Men,Compound,U15,Long Metric (Women) / Long Metric I,510,
1,Men,Compound,U15,Long Metric II,246,
2,Men,Compound,U15,Long Metric II,316,
3,Men,Compound,U15,Long Metric II,387,
4,Men,Compound,U15,Long Metric II,453,
5,Men,Compound,U15,Long Metric II,509,
6,Men,Compound,U15,Long Metric II,556,
1,Men,Compound,U15,Long Metric III,327,
2,Men,Compound,U15,Long Metric III,398,
3,Men,Compound,U15,Long Metric III,462,
4,Men,Compound,U15,Long Metric III,517,
5,Men,Compound,U15,Long Metric III,562,
6,Men,Compound,U15,Long Metric III,599,
1,Men,Compound,U15,Long Metric IV,424,
2,Men,Compound,U15,Long Metric IV,485,
3,Men,Compound,U15,Long Metric IV,536,
4,Men,Compound,U15,Long Metric IV,577,
1,Men,Compound,U15,Long Metric V,527,
2,Men,Compound,U15,Long Metric V,570,
3,Men,Compound,U15,Long Metric V,605,
1,Men,Compound,U15,Short Metric / Short Metric I,248,
2,Men,Compound,U15,Short Metric / Short Metric I,312,
3,Men,Compound,U15,Short Metric / Short Metric I,377,
4,Men,Compound,U15,Short Metric / Short Metric I,440,
5,Men,Compound,U15,Short Metric / Short Metric I,497,
6,Men,Compound,U15,Short Metric / Short Metric I,546,
1,Men,Compound,U15,Short Metric II,285,
2,Men,Compound,U15,Short Metric II,355,
3,Men,Compound,U15,Short Metric II,423,
4,Men,Compound,U15,Short Metric II,484,
1,Men,Compound,U15,Short Metric III,412,
2,Men,Compound,U15,Short Metric III,473,
3,Men,Compound,U15,Short Metric III,526,
1,Men,Compound,U15,Short Metric IV,555,
2,Men,Compound,U15,Short Metric IV,593,
1,Men,Compound,U15,Short Metric V,592,
1,Men,Compound,U15,WA 900,360,
2,Men,Compound,U15,WA 900,447,
3,Men,Compound,U15,WA 900,531,
4,Men,Compound,U15,WA 900,606,
5,Men,Compound,U15,WA 900,669,
6,Men,Compound,U15,WA 900,721,
1,Men,Compound,U15,WA 70m,157,
2,Men,Compound,U15,WA 70m,215,
3,Men,Compound,U15,WA 70m,283,
4,Men,Compound,U15,WA 70m,355,
5,Men,Compound,U15,WA 70m,425,
6,Men,Compound,U15,WA 70m,487,
1,Men,Compound,U15,WA 60m,210,
2,Men,Compound,U15,WA 60m,277,
3,Men,Compound,U15,WA 60m,350,
4,Men,Compound,U15,WA 60m,420,
5,Men,Compound,U15,WA 60m,482,
6,Men,Compound,U15,WA 60m,534,
1,Men,Compound,U15,WA 50m (Barebow) / Metric 122-50,282,
2,Men,Compound,U15,WA 50m (Barebow) / Metric 122-50,354,
3,Men,Compound,U15,WA 50m (Barebow) / Metric 122-50,424,
4,Men,Compound,U15,WA 50m (Barebow) / Metric 122-50,486,
5,Men,Compound,U15,WA 50m (Barebow) / Metric 122-50,537,
6,Men,Compound,U15,WA 50m (Barebow) / Metric 122-50,578,
1,Men,Compound,U15,Metric 122-40,373,
2,Men,Compound,U15,Metric 122-40,441,
3,Men,Compound,U15,Metric 122-40,500,
4,Men,Compound,U15,Metric 122-40,548,
1,Men,Compound,U15,Metric 122-30,476,
2,Men,Compound,U15,Metric 122-30,529,
3,Men,Compound,U15,Metric 122-30,572,
1,Men,Compound,U15,WA 50m (Compound),155,
2,Men,Compound,U15,WA 50m (Compound),212,
3,Men,Compound,U15,WA 50m (Compound),280,
4,Men,Compound,U15,WA 50m (Compound),353,
5,Men,Compound,U15,WA 50m (Compound),423,
6,Men,Compound,U15,WA 50m (Compound),485,
7,Men,Compound,U15,WA 50m (Compound),536,
8,Men,Compound,U15,WA 50m (Compound),578,
9,Men,Compound,U15,WA 50m (Compound),612,
1,Men,Compound,U15,Metric 80-40,229,
2,Men,Compound,U15,Metric 80-40,299,
3,Men,Compound,U15,Metric 80-40,371,
4,Men,Compound,U15,Metric 80-40,440,
1,Men,Compound,U15,Metric 80-30,340,
2,Men,Compound,U15,Metric 80-30,411,
3,Men,Compound,U15,Metric 80-30,475,
1,Men,Compound,U14,York,167,
2,Men,Compound,U14,York,236,
3,Men,Compound,U14,York,325,
4,Men,Compound,U14,York,432,
5,Men,Compound,U14,York,555,
6,Men,Compound,U14,York,684,
7,Men,Compound,U14,York,809,
8,Men,Compound,U14,York,923,
9,Men,Compound,U14,York,1019,
1,Men,Compound,U14,Hereford / Bristol I,272,
2,Men,Compound,U14,Hereford / Bristol I,370,
3,Men,Compound,U14,Hereford / Bristol I,487,
4,Men,Compound,U14,Hereford / Bristol I,614,
5,Men,Compound,U14,Hereford / Bristol I,742,
6,Men,Compound,U14,Hereford / Bristol I,863,
7,Men,Compound,U14,Hereford / Bristol I,969,
8,Men,Compound,U14,Hereford / Bristol I,1057,
9,Men,Compound,U14,Hereford / Bristol I,1129,
1,Men,Compound,U14,Bristol II,412,
2,Men,Compound,U14,Bristol II,536,
3,Men,Compound,U14,Bristol II,668,
4,Men,Compound,U14,Bristol II,797,
5,Men,Compound,U14,Bristol II,914,
6,Men,Compound,U14,Bristol II,1012,
7,Men,Compound,U14,Bristol II,1093,
8,Men,Compound,U14,Bristol II,1158,
9,Men,Compound,U14,Bristol II,1210,
1,Men,Compound,U14,Bristol III,562,
2,Men,Compound,U14,Bristol III,692,
3,Men,Compound,U14,Bristol III,818,
4,Men,Compound,U14,Bristol III,931,
5,Men,Compound,U14,Bristol III,1026,
6,Men,Compound,U14,Bristol III,1104,
7,Men,Compound,U14,Bristol III,1167,
8,Men,Compound,U14,Bristol III,1217,
9,Men,Compound,U14,Bristol III,1254,
1,Men,Compound,U14,Bristol IV,751,
2,Men,Compound,U14,Bristol IV,870,
3,Men,Compound,U14,Bristol IV,974,
4,Men,Compound,U14,Bristol IV,1061,
5,Men,Compound,U14,Bristol IV,1132,
6,Men,Compound,U14,Bristol IV,1188,
7,Men,Compound,U14,Bristol IV,1232,
8,Men,Compound,U14,Bristol IV,1263,
9,Men,Compound,U14,Bristol IV,1283,
1,Men,Compound,U14,Bristol V,963,
2,Men,Compound,U14,Bristol V,1050,
3,Men,Compound,U14,Bristol V,1121,
4,Men,Compound,U14,Bristol V,1177,
1,Men,Compound,U14,St. George,153,
2,Men,Compound,U14,St. George,213,
3,Men,Compound,U14,St. George,287,
4,Men,Compound,U14,St. George,374,
5,Men,Compound,U14,St. George,468,
6,Men,Compound,U14,St. George,562,
1,Men,Compound,U14,Albion / Long Windsor,237,
2,Men,Compound,U14,Albion / Long Windsor,318,
3,Men,Compound,U14,Albion / Long Windsor,410,
4,Men,Compound,U14,Albion / Long Windsor,506,
5,Men,Compound,U14,Albion / Long Windsor,600,
6,Men,Compound,U14,Albion / Long Windsor,685,
1,Men,Compound,U14,Windsor,345,
2,Men,Compound,U14,Windsor,441,
3,Men,Compound,U14,Windsor,539,
4,Men,Compound,U14,Windsor,632,
5,Men,Compound,U14,Windsor,714,
6,Men,Compound,U14,Windsor,782,
1,Men,Compound,U14,Windsor 50,468,
2,Men,Compound,U14,Windsor 50,564,
3,Men,Compound,U14,Windsor 50,653,
4,Men,Compound,U14,Windsor 50,731,
5,Men,Compound,U14,Windsor 50,797,
6,Men,Compound,U14,Windsor 50,850,
1,Men,Compound,U14,Windsor 40,617,
2,Men,Compound,U14,Windsor 40,698,
3,Men,Compound,U14,Windsor 40,769,
4,Men,Compound,U14,Windsor 40,827,
5,Men,Compound,U14,Windsor 40,874,
6,Men,Compound,U14,Windsor 40,910,
1,Men,Compound,U14,Windsor 30,776,
2,Men,Compound,U14,Windsor 30,831,
3,Men,Compound,U14,Windsor 30,874,
4,Men,Compound,U14,Windsor 30,907,
1,Men,Compound,U14,New Western,96,
2,Men,Compound,U14,New Western,137,
3,Men,Compound,U14,New Western,193,
4,Men,Compound,U14,New Western,262,
5,Men,Compound,U14,New Western,345,
6,Men,Compound,U14,New Western,433,
1,Men,Compound,U14,Long Western,168,
2,Men,Compound,U14,Long Western,232,
3,Men,Compound,U14,Long Western,309,
4,Men,Compound,U14,Long Western,394,
5,Men,Compound,U14,Long Western,482,
6,Men,Compound,U14,Long Western,565,
1,Men,Compound,U14,Western,257,
2,Men,Compound,U14,Western,339,
3,Men,Compound,U14,Western,428,
4,Men,Compound,U14,Western,517,
5,Men,Compound,U14,Western,597,
6,Men,Compound,U14,Western,665,
1,Men,Compound,U14,Western 50,352,
2,Men,Compound,U14,Western 50,441,
3,Men,Compound,U14,Western 50,528,
4,Men,Compound,U14,Western 50,607,
5,Men,Compound,U14,Western 50,673,
6,Men,Compound,U14,Western 50,727,
1,Men,Compound,U14,Western 40,476,
2,Men,Compound,U14,Western 40,560,
3,Men,Compound,U14,Western 40,633,
4,Men,Compound,U14,Western 40,695,
5,Men,Compound,U14,Western 40,745,
6,Men,Compound,U14,Western 40,785,
1,Men,Compound,U14,Western 30,619,
2,Men,Compound,U14,Western 30,682,
3,Men,Compound,U14,Western 30,735,
4,Men,Compound,U14,Western 30,777,
1,Men,Compound,U14,American,288,
2,Men,Compound,U14,American,367,
3,Men,Compound,U14,American,449,
4,Men,Compound,U14,American,527,
5,Men,Compound,U14,American,595,
6,Men,Compound,U14,American,652,
1,Men,Compound,U14,St. Nicholas,408,
2,Men,Compound,U14,St. Nicholas,482,
3,Men,Compound,U14,St. Nicholas,548,
4,Men,Compound,U14,St. Nicholas,602,
5,Men,Compound,U14,St. Nicholas,647,
6,Men,Compound,U14,St. Nicholas,684,
1,Men,Compound,U14,New National,66,
2,Men,Compound,U14,New National,95,
3,Men,Compound,U14,New National,134,
4,Men,Compound,U14,New National,183,
5,Men,Compound,U14,New National,243,
6,Men,Compound,U14,New National,309,
1,Men,Compound,U14,Long National,114,
2,Men,Compound,U14,Long National,159,
3,Men,Compound,U14,Long National,214,
4,Men,Compound,U14,Long National,276,
5,Men,Compound,U14,Long National,343,
6,Men,Compound,U14,Long National,407,
1,Men,Compound,U14,National,183,
2,Men,Compound,U14,National,243,
3,Men,Compound,U14,National,309,
4,Men,Compound,U14,National,376,
5,Men,Compound,U14,National,438,
6,Men,Compound,U14,National,491,
1,Men,Compound,U14,National 50,250,
2,Men,Compound,U14,National 50,317,
3,Men,Compound,U14,National 50,383,
4,Men,Compound,U14,National 50,444,
5,Men,Compound,U14,National 50,495,
6,Men,Compound,U14,National 50,538,
1,Men,Compound,U14,National 40,340,
2,Men,Compound,U14,National 40,404,
3,Men,Compound,U14,National 40,462,
4,Men,Compound,U14,National 40,510,
5,Men,Compound,U14,National 40,550,
6,Men,Compound,U14,National 40,582,
1,Men,Compound,U14,National 30,446,
2,Men,Compound,U14,National 30,497,
